,r_in,delta_r,m_disk,f_star,position_angle,inclination,xoffs,yoffs,lnprob
0,479.54034234791436,164.86307005529648,-6.950470239981049,4.1049437339160884e-05,8.985719186904376,65.16743560217364,-2.2494165935736334,-1.8401487566084915,-10733387.78125
1,400.26477631474114,236.8813888742504,-5.899787378936876,4.9905911997319675e-05,7.123531635144339,41.41097856380601,-1.406894225698608,-1.857175045611856,-10733395.9375
2,13.186044539567687,154.476196710947,-7.184268850294781,2.041034089491233e-05,59.376547802755105,48.60526765438492,0.17444557645737038,0.08422957144307502,-10733013.25
3,6.931701943107804,161.52854713172252,-7.174199804203233,2.114649215073181e-05,62.19268037466667,48.66977903571272,0.1292809969354392,-0.028122173509731417,-10733012.5625
4,515.5053139533837,160.3894512922455,-6.568039860674635,1.828331239500127e-05,0.08601568752479237,75.55752005700431,-1.3403486395206885,-1.8594384254166136,-10733374.28125
5,14.680170171646802,147.76960557227508,-7.1665010798434725,1.4960249240888993e-05,64.99551380381375,43.23997015188727,0.15410370129153989,0.12814810681955016,-10733015.25
6,10.402169280702546,159.12383708856785,-7.1477111628035415,8.646287478360146e-06,68.70782501888661,48.821908637032536,0.10002121093776148,0.01156911928918955,-10733016.03125
7,11.832221246576527,149.47186495062832,-7.174816598653782,2.183902859310952e-05,64.15188414797211,45.80946744061226,0.1380594775599825,-0.05947569968069779,-10733014.625
8,2.4003250706059127,163.66781874448162,-7.144732283497437,1.4951420164709052e-05,62.64927673361653,46.49233659865301,0.07645206419099604,-0.029395452074318512,-10733012.96875
9,401.2716058153003,211.52738543736797,-6.569263889839765,4.351075165325065e-05,6.384442892158248,48.12257916868619,-2.181962883028275,-1.6806950068773003,-10733387.5
10,23.923862355557,134.60405248006373,-7.180090829352037,1.6985750345817222e-05,72.28985203655648,44.599095097004614,0.11443077543331745,0.08432337723594316,-10733018.28125
11,12.838514163753967,153.03458716808623,-7.209961791827935,1.78099247206044e-05,61.11901209558457,49.11801702025002,0.036980873480383036,-0.009738472534952226,-10733015.15625
12,15.72784074699484,148.2319979696155,-7.209125410448255,1.80898091675453e-05,57.334481527212425,46.1680443067091,0.201515438015531,0.10469987973125768,-10733016.21875
13,11.594706138271706,154.64942696458363,-7.162264493077212,1.5072667729391782e-05,60.98253861681408,47.459873782482006,0.058404659272507264,0.054458476838095515,-10733013.4375
14,0.9537251715835104,161.6460661311505,-7.170398058126718,1.1357079367532825e-05,63.41189675457178,43.792100052232435,0.23650284520862824,0.046677255253672834,-10733014.65625
15,32.75725229316322,134.6331505135631,-7.149824736315508,2.398705353657725e-05,62.55773173835953,48.87229460297677,0.17366912326706996,-0.021449859154804324,-10733015.6875
16,479.54034234791436,164.86307005529648,-6.950470239981049,4.1049437339160884e-05,8.985719186904376,65.16743560217364,-2.2494165935736334,-1.8401487566084915,-10733387.78125
17,400.26477631474114,236.8813888742504,-5.899787378936876,4.9905911997319675e-05,7.123531635144339,41.41097856380601,-1.406894225698608,-1.857175045611856,-10733395.9375
18,13.186044539567687,154.476196710947,-7.184268850294781,2.041034089491233e-05,59.376547802755105,48.60526765438492,0.17444557645737038,0.08422957144307502,-10733013.25
19,6.931701943107804,161.52854713172252,-7.174199804203233,2.114649215073181e-05,62.19268037466667,48.66977903571272,0.1292809969354392,-0.028122173509731417,-10733012.5625
20,515.5053139533837,160.3894512922455,-6.568039860674635,1.828331239500127e-05,0.08601568752479237,75.55752005700431,-1.3403486395206885,-1.8594384254166136,-10733374.28125
21,14.680170171646802,147.76960557227508,-7.1665010798434725,1.4960249240888993e-05,64.99551380381375,43.23997015188727,0.15410370129153989,0.12814810681955016,-10733015.25
22,10.402169280702546,159.12383708856785,-7.1477111628035415,8.646287478360146e-06,68.70782501888661,48.821908637032536,0.10002121093776148,0.01156911928918955,-10733016.03125
23,12.196748345756859,149.2133652849759,-7.174381224815579,2.187644852810823e-05,64.12411301815952,45.862823801150114,0.1386798198105409,-0.058813265808559806,-10733014.5
24,2.4003250706059127,163.66781874448162,-7.144732283497437,1.4951420164709052e-05,62.64927673361653,46.49233659865301,0.07645206419099604,-0.029395452074318512,-10733012.96875
25,401.2716058153003,211.52738543736797,-6.569263889839765,4.351075165325065e-05,6.384442892158248,48.12257916868619,-2.181962883028275,-1.6806950068773003,-10733387.5
26,25.68472536815875,131.34527827129068,-7.179405688043996,1.642416186158836e-05,74.40746663809267,43.942134697854726,0.10458912556153928,0.08433876017071258,-10733021.53125
27,12.838514163753967,153.03458716808623,-7.209961791827935,1.78099247206044e-05,61.11901209558457,49.11801702025002,0.036980873480383036,-0.009738472534952226,-10733015.15625
28,15.72784074699484,148.2319979696155,-7.209125410448255,1.80898091675453e-05,57.334481527212425,46.1680443067091,0.201515438015531,0.10469987973125768,-10733016.21875
29,11.594706138271706,154.64942696458363,-7.162264493077212,1.5072667729391782e-05,60.98253861681408,47.459873782482006,0.058404659272507264,0.054458476838095515,-10733013.4375
30,0.9537251715835104,161.6460661311505,-7.170398058126718,1.1357079367532825e-05,63.41189675457178,43.792100052232435,0.23650284520862824,0.046677255253672834,-10733014.65625
31,32.75725229316322,134.6331505135631,-7.149824736315508,2.398705353657725e-05,62.55773173835953,48.87229460297677,0.17366912326706996,-0.021449859154804324,-10733015.6875
32,479.54034234791436,164.86307005529648,-6.950470239981049,4.1049437339160884e-05,8.985719186904376,65.16743560217364,-2.2494165935736334,-1.8401487566084915,-10733387.78125
33,400.26477631474114,236.8813888742504,-5.899787378936876,4.9905911997319675e-05,7.123531635144339,41.41097856380601,-1.406894225698608,-1.857175045611856,-10733395.9375
34,13.186044539567687,154.476196710947,-7.184268850294781,2.041034089491233e-05,59.376547802755105,48.60526765438492,0.17444557645737038,0.08422957144307502,-10733013.25
35,6.931701943107804,161.52854713172252,-7.174199804203233,2.114649215073181e-05,62.19268037466667,48.66977903571272,0.1292809969354392,-0.028122173509731417,-10733012.5625
36,515.5053139533837,160.3894512922455,-6.568039860674635,1.828331239500127e-05,0.08601568752479237,75.55752005700431,-1.3403486395206885,-1.8594384254166136,-10733374.28125
37,13.958632992962627,149.83235776388128,-7.1835284288024965,1.6076715506569036e-05,63.47675020532809,45.54291344607199,0.10821648110699167,0.07412591536823077,-10733012.40625
38,10.402169280702546,159.12383708856785,-7.1477111628035415,8.646287478360146e-06,68.70782501888661,48.821908637032536,0.10002121093776148,0.01156911928918955,-10733016.03125
39,12.196748345756859,149.2133652849759,-7.174381224815579,2.187644852810823e-05,64.12411301815952,45.862823801150114,0.1386798198105409,-0.058813265808559806,-10733014.5
40,3.4534660685126184,162.4071938085924,-7.148267213649495,1.5053952011691075e-05,62.72467239218469,46.405829434017704,0.07934629489963901,-0.01996305098711132,-10733012.65625
41,401.15120897888994,211.50968629233012,-6.569454684496933,4.350358515015803e-05,6.400882776613081,48.122728914444465,-2.1812318480398045,-1.6801474695377658,-10733387.53125
42,25.68472536815875,131.34527827129068,-7.179405688043996,1.642416186158836e-05,74.40746663809267,43.942134697854726,0.10458912556153928,0.08433876017071258,-10733021.53125
